# Average windspeeds at the sites of 8263 new windmills in Deutschland  at 175m 
# sites from https://www.marktstammdatenregister.de/MaStR 20260101 running since 2024 or planned
# windspeeds from https://opendata.dwd.de/.../cosmo_rea6 hourly in 2014
# written ~bz/py/wind/markt/new/newwindmills.py 2026-02-19 Feb 15:20 

Cosmowind175	Cosmocap175	AGS	State	MW	Lat	Lon	Thi	Rotor	Date	Lkr	Place
6.87	39	6633	HE	5.56	51.2879	9.23211	166	160	2026-12-01	Kassel	Wolfhagen
6.87	39	6633	HE	5.56	51.2915	9.23193	166	160	2026-12-01	Kassel	Wolfhagen
6.87	39	6633	HE	5.56	51.2904	9.2085	166	160	2026-12-01	Kassel	Wolfhagen
6.87	39	6633	HE	5.56	51.2902	9.22597	166	160	2026-12-01	Kassel	Wolfhagen
6.87	39	6633	HE	5.56	51.292	9.21403	166	160	2026-12-01	Kassel	Wolfhagen
6.87	39	6633	HE	5.56	51.2949	9.20858	166	160	2026-12-01	Kassel	Wolfhagen
6.87	38	6633	HE	6.8	51.2518	9.65276	164	163	2026-12-31	Kassel	Helsa
6.77	38	6633	HE	5.7	51.4008	9.21668	164	163	2027-06-01	Kassel	Zierenberg
6.77	38	6633	HE	5.7	51.3988	9.22097	164	163	2027-06-01	Kassel	Zierenberg
6.77	38	6633	HE	5.7	51.4016	9.22565	164	163	2027-06-01	Kassel	Zierenberg
6.42	35	6633	HE	4.26	51.4411	9.17421	160	138	2026-12-31	Kassel	Breuna
6.42	35	6633	HE	5.56	51.4575	9.23744	167	160	2026-07-31	Kassel	Breuna
6.42	35	6633	HE	4.26	51.4373	9.17447	160	138	2026-12-31	Kassel	Breuna
6.42	35	6633	HE	5.56	51.4369	9.17976	166	160	2026-12-31	Kassel	Breuna
6.42	35	6633	HE	5.56	51.44	9.18055	167	160	2026-12-31	Kassel	Breuna
6.42	35	6633	HE	5.56	51.4572	9.23025	167	160	2026-07-31	Kassel	Breuna
6.42	35	6633	HE	2.3	51.4619	9.22187	108	82	2027-11-01	Kassel	Breuna
6.42	35	6633	HE	5.56	51.4596	9.22613	167	160	2026-07-31	Kassel	Breuna
6.42	35	6633	HE	5.7	51.4327	9.16596	164	149	2026-04-01	Kassel	Breuna
6.42	35	6633	HE	6	51.4642	9.22644	162	175	2026-07-31	Kassel	Breuna
6.42	35	6633	HE	6.2	51.4287	9.16611	169	162	2028-07-18	Kassel	Breuna
6.38	34	6633	HE	6.2	51.4372	9.15831	169	162	2028-07-18	Kassel	Breuna
6.38	34	6633	HE	5.7	51.4256	9.16226	164	149	2026-04-01	Kassel	Breuna
6.38	34	6633	HE	5.7	51.4216	9.16135	164	149	2026-04-01	Kassel	Breuna
6.38	34	6633	HE	5.7	51.4324	9.15917	164	149	2026-04-01	Kassel	Breuna
6.38	34	6633	HE	5.7	51.4291	9.1607	164	149	2026-04-01	Kassel	Breuna
6.29	34	6633	HE	6.8	51.5078	9.44943	165	163	2026-09-30	Kassel	Hofgeismar
6.29	34	6633	HE	6	51.514	9.44458	169	162	2026-09-30	Kassel	Reinhardshagen
6.29	34	6633	HE	6	51.5143	9.45124	169	162	2026-09-30	Kassel	Reinhardshagen
6.29	34	6633	HE	6	51.5205	9.44921	169	162	2026-09-30	Kassel	Reinhardshagen
6.29	34	6633	HE	6	51.5108	9.44595	169	162	2026-09-30	Kassel	Reinhardshagen
6.29	34	6633	HE	6.8	51.5062	9.43809	165	163	2026-09-30	Kassel	Hofgeismar
6.29	34	6633	HE	6.8	51.5056	9.44369	165	163	2026-09-30	Kassel	Hofgeismar
6.29	34	6633	HE	6	51.5024	9.43914	169	162	2026-09-30	Kassel	Hofgeismar
6.29	34	6633	HE	6.8	51.5114	9.4551	165	163	2026-09-30	Kassel	Hofgeismar
6.25	33	6633	HE	5.56	51.4701	9.28455	167	160	2024-10-21	Kassel	Liebenau
6.25	33	6633	HE	5.56	51.4669	9.2881	167	160	2024-09-17	Kassel	Liebenau
6.2	33	6633	HE	6.8	51.2458	9.62363	164	163	2026-12-31	Kassel	Söhrewald
6.2	33	6633	HE	6.8	51.2459	9.63282	164	163	2026-12-31	Kassel	Helsa
6.18	33	6633	HE	6	51.5794	9.68702	166	162	2026-04-02	Kassel	Wesertal
6.12	32	6633	HE	4.5	51.5522	9.3494	164	149	2027-05-31	Kassel	Trendelburg
6.12	32	6633	HE	6.8	51.5477	9.33709	164	163	2027-10-31	Kassel	Trendelburg
6.12	32	6633	HE	6.8	51.5511	9.34156	164	163	2027-05-31	Kassel	Trendelburg
6.08	32	6633	HE	3.45	51.5164	9.34492	137	126	2024-01-31	Kassel	Hofgeismar
6.08	32	6633	HE	3.45	51.5132	9.35034	137	126	2024-01-31	Kassel	Hofgeismar
6.08	32	6633	HE	3.45	51.5125	9.33807	137	126	2024-01-31	Kassel	Hofgeismar
6.73	38	6532	HE	6	50.5717	8.19047	162	175	2028-05-31	Lahn-Dill-Kreis	Greifenstein
6.34	34	6532	HE	5.56	50.4237	8.4587	167	160	2027-06-30	Lahn-Dill-Kreis	Waldsolms
6.32	34	6532	HE	6	50.7797	8.1514	160	175	2027-12-31	Lahn-Dill-Kreis	Haiger
6.32	34	6532	HE	6	50.7907	8.149	162	175	2027-12-31	Lahn-Dill-Kreis	Haiger
6.32	34	6532	HE	6	50.7891	8.14151	162	175	2027-12-31	Lahn-Dill-Kreis	Haiger
6.19	33	6532	HE	6	50.5692	8.19372	162	175	2028-05-31	Lahn-Dill-Kreis	Greifenstein
5.69	28	6532	HE	4.2	50.6267	8.50104	166	150	2024-02-22	Lahn-Dill-Kreis	Wetzlar
5.69	28	6532	HE	4.2	50.6223	8.50239	166	150	2024-02-22	Lahn-Dill-Kreis	Wetzlar
5.69	28	6532	HE	4.5	50.6252	8.4854	164	149	2025-06-11	Lahn-Dill-Kreis	Wetzlar
5.69	28	6532	HE	4.5	50.632	8.48227	164	149	2025-06-11	Lahn-Dill-Kreis	Wetzlar
5.69	28	6532	HE	4.5	50.6287	8.48434	164	149	2025-06-11	Lahn-Dill-Kreis	Wetzlar
6.34	34	6533	HE	5.56	50.4201	8.45304	167	160	2027-06-30	Limburg-Weilburg	Weilmünster
6.34	34	6533	HE	5.56	50.4174	8.46344	167	160	2027-06-30	Limburg-Weilburg	Weilmünster
6.34	34	6533	HE	5.56	50.4213	8.46295	167	160	2027-06-30	Limburg-Weilburg	Weilmünster
5.91	30	6533	HE	5.56	50.3819	8.23765	167	160	2027-09-30	Limburg-Weilburg	Selters
5.91	30	6533	HE	5.56	50.3812	8.24387	167	160	2027-09-30	Limburg-Weilburg	Selters
5.91	30	6533	HE	5.56	50.3806	8.24954	167	160	2027-09-30	Limburg-Weilburg	Selters
5.57	28	6533	HE	3.45	50.3836	8.22215	132	136	2026-06-30	Limburg-Weilburg	Villmar
5.49	27	6533	HE	6.8	50.2838	8.13135	179	175	2027-12-30	Limburg-Weilburg	Hünfelden
5.49	27	6533	HE	4.5	50.3304	8.12301	164	149	2026-08-18	Limburg-Weilburg	Hünfelden
5.49	27	6533	HE	6.8	50.282	8.14104	179	175	2027-12-30	Limburg-Weilburg	Hünfelden
5.49	27	6533	HE	6.8	50.2945	8.12496	179	175	2027-12-30	Limburg-Weilburg	Hünfelden
5.49	27	6533	HE	5.56	50.3108	8.13104	167	160	2027-12-31	Limburg-Weilburg	Hünfelden
5.49	27	6533	HE	6.8	50.2881	8.13815	179	175	2027-12-30	Limburg-Weilburg	Hünfelden
5.26	25	6533	HE	4.5	50.3341	8.1254	164	149	2026-08-18	Limburg-Weilburg	Hünfelden
6.64	37	6435	HE	7.2	50.4017	9.30692	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.4077	9.30587	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.4039	9.33099	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.4001	9.31813	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.3966	9.32139	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.4163	9.30787	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.413	9.3138	175	172	2026-06-26	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.4109	9.32046	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.4082	9.3126	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.4081	9.32508	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.3971	9.30894	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.64	37	6435	HE	7.2	50.4036	9.31283	175	172	2026-07-01	Main-Kinzig-Kreis	Birstein
6.63	36	6435	HE	6.8	50.4412	9.47793	179	175	2026-11-20	Main-Kinzig-Kreis	Steinau
6.63	36	6435	HE	6.8	50.4388	9.48152	179	175	2026-11-20	Main-Kinzig-Kreis	Steinau
6.05	31	6435	HE	6	50.3577	9.36197	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
6.05	31	6435	HE	7.2	50.1657	9.50367	175	172	2028-12-31	Main-Kinzig-Kreis	Flörsbachtal
6.05	31	6435	HE	7.2	50.1728	9.49871	175	172	2027-12-31	Main-Kinzig-Kreis	Jossgrund
6.05	31	6435	HE	7.2	50.1763	9.49559	175	172	2027-12-31	Main-Kinzig-Kreis	Jossgrund
6.05	31	6435	HE	7.2	50.1691	9.5005	175	172	2027-12-31	Main-Kinzig-Kreis	Jossgrund
6.05	31	6435	HE	6	50.364	9.35966	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
6.05	31	6435	HE	6	50.3614	9.36593	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
6.05	31	6435	HE	6	50.3558	9.34952	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
6.05	31	6435	HE	6	50.3602	9.34102	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
6.05	31	6435	HE	6	50.3648	9.34603	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
6.05	31	6435	HE	6	50.3675	9.35547	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
6.05	31	6435	HE	6	50.3535	9.35676	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
6.05	31	6435	HE	6	50.3604	9.35073	169	162	2026-06-30	Main-Kinzig-Kreis	Birstein
5.95	31	6435	HE	6.5	50.3024	9.69698	165	170	2026-05-21	Main-Kinzig-Kreis	Sinntal
5.74	29	6435	HE	7	50.2653	9.2508	175	175	2028-02-01	Main-Kinzig-Kreis	Wächtersbach
5.74	29	6435	HE	7	50.2662	9.24379	175	175	2028-02-01	Main-Kinzig-Kreis	Gründau
5.74	29	6435	HE	7	50.2752	9.23488	175	175	2028-02-01	Main-Kinzig-Kreis	Gründau
5.74	29	6435	HE	7	50.2703	9.23919	175	175	2027-02-01	Main-Kinzig-Kreis	Gründau
6.6	36	6534	HE	5.6	50.706	8.86817	169	150	2027-09-30	Marburg-Biedenkopf	Ebsdorfergrund
6.6	36	6534	HE	5.6	50.7025	8.88363	169	150	2027-09-30	Marburg-Biedenkopf	Ebsdorfergrund
6.6	36	6534	HE	5.6	50.6978	8.87599	169	150	2027-09-30	Marburg-Biedenkopf	Ebsdorfergrund
6.6	36	6534	HE	5.6	50.696	8.88182	169	150	2027-09-30	Marburg-Biedenkopf	Ebsdorfergrund
6.6	36	6534	HE	5.6	50.699	8.86881	169	150	2027-09-30	Marburg-Biedenkopf	Ebsdorfergrund
6.6	36	6534	HE	5.6	50.7015	8.87495	169	150	2027-09-30	Marburg-Biedenkopf	Ebsdorfergrund
6.47	35	6534	HE	5.56	50.8392	9.04725	167	160	2026-06-30	Marburg-Biedenkopf	Stadtallendorf
6.47	35	6534	HE	5.56	50.8522	9.0745	167	160	2026-03-31	Marburg-Biedenkopf	Neustadt
6.47	35	6534	HE	5.56	50.8445	9.05666	167	160	2026-06-30	Marburg-Biedenkopf	Stadtallendorf
6.47	35	6534	HE	5.56	50.8477	9.04967	167	160	2026-06-30	Marburg-Biedenkopf	Stadtallendorf
6.43	35	6534	HE	5.56	50.8103	8.46328	167	160	2026-06-01	Marburg-Biedenkopf	Angelburg
6.43	35	6534	HE	5.56	50.8122	8.45887	167	160	2027-06-01	Marburg-Biedenkopf	Angelburg
6.43	35	6534	HE	5.56	50.8052	8.46049	167	160	2026-06-01	Marburg-Biedenkopf	Angelburg
6.43	35	6534	HE	5.56	50.8064	8.45558	167	160	2027-06-01	Marburg-Biedenkopf	Angelburg
6.39	34	6534	HE	5.56	50.8509	9.06047	167	160	2026-06-30	Marburg-Biedenkopf	Stadtallendorf
6.36	34	6534	HE	5.6	50.7047	8.86054	169	150	2027-06-30	Marburg-Biedenkopf	Ebsdorfergrund
6.36	34	6534	HE	5.6	50.7026	8.86471	166	150	2027-09-30	Marburg-Biedenkopf	Ebsdorfergrund
6.36	34	6534	HE	5.6	50.7073	8.85365	169	150	2027-06-30	Marburg-Biedenkopf	Ebsdorfergrund
6.32	34	6534	HE	6.8	50.9044	8.97476	199	175	2026-07-20	Marburg-Biedenkopf	Rauschenberg
6.32	34	6534	HE	6.8	50.9076	8.97711	199	175	2026-09-20	Marburg-Biedenkopf	Rauschenberg
6.32	34	6534	HE	6.8	50.907	8.97154	199	175	2026-07-20	Marburg-Biedenkopf	Rauschenberg
6.32	34	6534	HE	6.8	50.906	8.96622	199	175	2026-07-20	Marburg-Biedenkopf	Rauschenberg
6.32	34	6534	HE	6.8	50.9049	8.98003	199	175	2026-07-20	Marburg-Biedenkopf	Rauschenberg
6.24	33	6534	HE	6.8	50.8457	8.95911	164	163	2027-09-01	Marburg-Biedenkopf	Kirchhain
6.24	33	6534	HE	6.8	50.8491	8.96503	164	163	2027-09-01	Marburg-Biedenkopf	Kirchhain
6.24	33	6534	HE	6.8	50.8458	8.96713	164	163	2027-09-01	Marburg-Biedenkopf	Kirchhain
6.21	33	6534	HE	7	50.7343	8.5662	175	175	2026-12-01	Marburg-Biedenkopf	Lohra
6.21	33	6534	HE	7	50.7382	8.57105	175	175	2027-12-01	Marburg-Biedenkopf	Gladenbach
6.21	33	6534	HE	7	50.735	8.56	175	175	2026-12-01	Marburg-Biedenkopf	Lohra
6.2	32	6534	HE	6.8	50.8423	8.97915	164	163	2027-09-01	Marburg-Biedenkopf	Kirchhain
6.14	32	6534	HE	5.5	50.8106	8.57801	161	158	2027-11-30	Marburg-Biedenkopf	Gladenbach
6.14	32	6534	HE	5.5	50.8099	8.56793	161	158	2027-11-30	Marburg-Biedenkopf	Dautphetal
6.14	32	6534	HE	5.5	50.8066	8.55886	161	158	2027-11-30	Marburg-Biedenkopf	Gladenbach
6.14	32	6534	HE	5.5	50.8141	8.57528	161	158	2027-11-30	Marburg-Biedenkopf	Dautphetal
5.93	30	6534	HE	5.56	50.868	8.90192	167	160	2026-02-28	Marburg-Biedenkopf	Rauschenberg
5.93	30	6534	HE	6.8	50.6901	8.75065	180	175	2027-05-31	Marburg-Biedenkopf	Fronhausen
5.93	30	6534	HE	6.8	50.6911	8.74446	180	175	2027-05-31	Marburg-Biedenkopf	Fronhausen
5.93	30	6534	HE	6.8	50.6916	8.7386	180	175	2027-05-31	Marburg-Biedenkopf	Fronhausen
5.93	30	6534	HE	5.7	50.6949	8.74288	164	149	2028-07-01	Marburg-Biedenkopf	Fronhausen
5.93	30	6534	HE	5.7	50.6967	8.76828	164	149	2028-07-01	Marburg-Biedenkopf	Ebsdorfergrund
5.93	30	6534	HE	5.7	50.6994	8.76891	164	163	2026-12-31	Marburg-Biedenkopf	Ebsdorfergrund
5.82	30	6534	HE	5.5	50.8187	8.58257	161	158	2025-11-30	Marburg-Biedenkopf	Dautphetal
5.79	29	6534	HE	5.6	50.8237	8.71976	169	162	2026-06-15	Marburg-Biedenkopf	Marburg
5.78	29	6534	HE	5.5	50.8065	8.59639	161	158	2027-11-30	Marburg-Biedenkopf	Gladenbach
5.7	28	6534	HE	5.7	50.9588	8.67554	164	163	2026-03-31	Marburg-Biedenkopf	Münchhausen
5.7	28	6534	HE	5.7	50.9556	8.69204	164	163	2026-03-31	Marburg-Biedenkopf	Münchhausen
5.7	28	6534	HE	5.7	50.9548	8.68175	164	163	2025-12-11	Marburg-Biedenkopf	Münchhausen
5.7	28	6534	HE	5.7	50.9547	8.67439	164	163	2025-12-18	Marburg-Biedenkopf	Münchhausen
5.7	28	6534	HE	5.7	50.9568	8.66713	164	163	2026-03-31	Marburg-Biedenkopf	Münchhausen
5.7	28	6534	HE	5.7	50.9508	8.67989	164	163	2026-03-31	Marburg-Biedenkopf	Münchhausen
5.81	29	6437	HE	7.2	49.7395	8.98468	175	172	2027-11-04	Odenwaldkreis	Brombachtal
5.81	29	6437	HE	7.2	49.736	8.98362	175	172	2027-11-04	Odenwaldkreis	Brombachtal
5.81	29	6437	HE	7.2	49.7422	8.98024	175	172	2027-11-04	Odenwaldkreis	Brombachtal
5.8	29	6437	HE	6	49.7074	9.01323	167	164	2027-10-24	Odenwaldkreis	Bad_König
5.8	29	6437	HE	6	49.7112	9.00903	167	164	2027-10-24	Odenwaldkreis	Bad_König
5.8	29	6437	HE	6	49.7068	9.00431	167	164	2027-10-24	Odenwaldkreis	Michelstadt
5.79	29	6437	HE	6.2	49.6059	8.93788	169	162	2027-07-01	Odenwaldkreis	Mossautal
5.79	29	6437	HE	6.2	49.6102	8.93689	169	162	2027-07-01	Odenwaldkreis	Mossautal
5.79	29	6437	HE	6.2	49.5984	8.94393	169	162	2027-09-16	Odenwaldkreis	Oberzent
5.79	29	6437	HE	6.2	49.6014	8.93976	169	162	2027-09-16	Odenwaldkreis	Oberzent
5.79	29	6437	HE	6.2	49.6086	8.94487	169	162	2027-07-01	Odenwaldkreis	Mossautal
5.79	29	6437	HE	6.2	49.5958	8.94898	169	162	2027-09-16	Odenwaldkreis	Oberzent
5.72	28	6437	HE	4.2	49.6969	9.08882	166	150	2026-06-30	Odenwaldkreis	Michelstadt
5.64	28	6437	HE	5.6	49.7552	9.11792	166	162	2024-09-16	Odenwaldkreis	Lützelbach
5.64	28	6437	HE	5.6	49.75	9.11708	166	162	2024-09-16	Odenwaldkreis	Lützelbach
5.54	27	6437	HE	6.2	49.8226	9.07915	169	162	2028-07-01	Odenwaldkreis	Breuberg
5.54	27	6437	HE	6.2	49.8262	9.08442	169	162	2028-07-01	Odenwaldkreis	Breuberg
5.54	27	6437	HE	6.2	49.8297	9.08174	169	162	2028-07-01	Odenwaldkreis	Breuberg
5.54	27	6437	HE	6.2	49.8161	9.07559	169	162	2028-07-01	Odenwaldkreis	Breuberg
5.54	27	6437	HE	6.2	49.8132	9.0799	169	162	2028-07-01	Odenwaldkreis	Breuberg
5.54	27	6437	HE	6.2	49.8091	9.07964	169	162	2028-07-01	Odenwaldkreis	Breuberg
5.54	27	6437	HE	6.2	49.8049	9.07589	169	162	2028-07-01	Odenwaldkreis	Breuberg
6.55	36	6439	HE	5.56	50.1353	7.96955	166	160	2026-12-01	Rheingau-Taunus-Kreis	Heidenrod
6.55	36	6439	HE	5.56	50.1301	7.98602	167	160	2026-12-01	Rheingau-Taunus-Kreis	Heidenrod
6.55	36	6439	HE	5.56	50.1266	7.97677	166	160	2026-12-01	Rheingau-Taunus-Kreis	Heidenrod
6.41	34	6634	HE	5.56	51.0114	9.33487	167	160	2025-01-01	Schwalm-Eder-Kreis	Frielendorf
6.35	34	6634	HE	6	50.9537	9.26754	169	150	2028-03-31	Schwalm-Eder-Kreis	Frielendorf
6.35	34	6634	HE	6	50.9717	9.25806	169	150	2028-03-31	Schwalm-Eder-Kreis	Frielendorf
6.35	34	6634	HE	6	50.9685	9.26663	169	150	2028-03-31	Schwalm-Eder-Kreis	Frielendorf
6.35	34	6634	HE	6	50.9731	9.26987	169	150	2028-03-31	Schwalm-Eder-Kreis	Frielendorf
6.35	34	6634	HE	6	50.9549	9.26373	169	150	2028-03-31	Schwalm-Eder-Kreis	Frielendorf
6.35	34	6634	HE	6	50.9595	9.26321	169	150	2028-03-31	Schwalm-Eder-Kreis	Frielendorf
6.35	34	6634	HE	6	50.9717	9.27363	169	150	2028-03-31	Schwalm-Eder-Kreis	Frielendorf
6.17	32	6634	HE	6	50.9543	9.13585	162	175	2027-11-15	Schwalm-Eder-Kreis	Schwalmstadt
6.17	32	6634	HE	6	50.9509	9.12749	162	175	2027-11-15	Schwalm-Eder-Kreis	Schwalmstadt
6.09	32	6634	HE	6	50.9917	9.2306	169	150	2027-12-31	Schwalm-Eder-Kreis	Neuental
6.09	32	6634	HE	6	50.9923	9.17649	169	162	2028-05-07	Schwalm-Eder-Kreis	Jesberg
6.09	32	6634	HE	6	50.9884	9.24487	169	150	2027-12-31	Schwalm-Eder-Kreis	Neuental
6.09	32	6634	HE	6	50.9981	9.17506	169	162	2028-05-07	Schwalm-Eder-Kreis	Jesberg
6.09	32	6634	HE	6	50.9895	9.23437	169	150	2027-12-31	Schwalm-Eder-Kreis	Neuental
6.09	32	6634	HE	6	50.9757	9.17224	169	162	2028-05-07	Schwalm-Eder-Kreis	Jesberg
6.09	32	6634	HE	6	50.9858	9.17868	169	162	2028-05-07	Schwalm-Eder-Kreis	Jesberg
6.09	32	6634	HE	6	50.9886	9.17545	169	162	2028-05-07	Schwalm-Eder-Kreis	Jesberg
6.09	32	6634	HE	6	50.9722	9.17417	169	162	2028-05-07	Schwalm-Eder-Kreis	Jesberg
6.09	32	6634	HE	6	51.0024	9.1801	169	162	2028-05-07	Schwalm-Eder-Kreis	Neuental
6.09	32	6634	HE	6	50.9896	9.23978	169	150	2027-12-31	Schwalm-Eder-Kreis	Neuental
5.98	31	6634	HE	5.56	51.0114	9.32971	167	160	2025-01-01	Schwalm-Eder-Kreis	Frielendorf
5.98	31	6634	HE	5.56	51.0125	9.32285	167	160	2025-01-01	Schwalm-Eder-Kreis	Frielendorf
5.98	31	6634	HE	5.56	51.0122	9.31483	167	160	2025-01-01	Schwalm-Eder-Kreis	Borken
5.98	31	6634	HE	6	50.9763	9.26333	169	150	2028-03-31	Schwalm-Eder-Kreis	Neuental
7.38	42	6535	HE	6	50.5936	9.19888	166	150	2024-12-19	Vogelsbergkreis	Feldatal
7.38	42	6535	HE	6	50.5956	9.19501	166	150	2024-12-18	Vogelsbergkreis	Feldatal
7.38	42	6535	HE	6	50.5921	9.20455	166	150	2024-12-17	Vogelsbergkreis	Feldatal
7.34	42	6535	HE	5.6	50.6002	9.24842	166	150	2025-11-05	Vogelsbergkreis	Ulrichstein
7.34	42	6535	HE	5.6	50.5965	9.24956	166	150	2025-11-03	Vogelsbergkreis	Ulrichstein
7.34	42	6535	HE	5.6	50.5982	9.25635	166	150	2025-10-16	Vogelsbergkreis	Lautertal
7.34	42	6535	HE	5.6	50.6035	9.24443	166	150	2025-11-11	Vogelsbergkreis	Ulrichstein
7.34	42	6535	HE	5.6	50.5958	9.24361	166	150	2025-10-20	Vogelsbergkreis	Ulrichstein
6.92	38	6535	HE	4.2	50.6725	9.17008	166	150	2026-12-15	Vogelsbergkreis	Feldatal
6.92	38	6535	HE	4.2	50.6756	9.16123	166	150	2026-12-15	Vogelsbergkreis	Romrod
6.92	38	6535	HE	4.2	50.6747	9.16657	166	150	2026-12-15	Vogelsbergkreis	Feldatal
6.65	37	6535	HE	5.56	50.6335	9.0043	167	160	2028-12-31	Vogelsbergkreis	Mücke
6.64	36	6535	HE	7.2	50.7294	9.32012	175	86	2028-11-14	Vogelsbergkreis	Alsfeld
6.64	37	6535	HE	6	50.393	9.35243	169	162	2027-06-30	Vogelsbergkreis	Freiensteinau
6.64	36	6535	HE	7.2	50.7255	9.31958	175	172	2028-11-14	Vogelsbergkreis	Alsfeld
6.64	36	6535	HE	7.2	50.7361	9.32348	175	172	2028-11-14	Vogelsbergkreis	Alsfeld
6.64	36	6535	HE	7.2	50.7328	9.32422	175	172	2028-11-14	Vogelsbergkreis	Alsfeld
6.64	37	6535	HE	6	50.3894	9.35339	169	162	2027-06-30	Vogelsbergkreis	Freiensteinau
6.64	37	6535	HE	6	50.3857	9.35396	169	162	2027-06-30	Vogelsbergkreis	Freiensteinau
6.63	36	6535	HE	6	50.447	9.46767	169	150	2027-10-01	Vogelsbergkreis	Freiensteinau
6.63	36	6535	HE	6	50.4438	9.47152	169	150	2027-10-01	Vogelsbergkreis	Freiensteinau
6.63	36	6535	HE	5.5	50.7716	9.12398	161	158	2027-10-31	Vogelsbergkreis	Kirtorf
6.63	36	6535	HE	6	50.4434	9.46389	169	150	2027-10-01	Vogelsbergkreis	Freiensteinau
6.63	36	6535	HE	6	50.4397	9.46484	169	150	2027-10-01	Vogelsbergkreis	Freiensteinau
6.63	36	6535	HE	6	50.4499	9.46416	169	150	2027-10-01	Vogelsbergkreis	Freiensteinau
6.63	36	6535	HE	6	50.4504	9.47024	169	150	2027-10-01	Vogelsbergkreis	Freiensteinau
6.63	36	6535	HE	5.5	50.7844	9.13315	161	158	2027-10-31	Vogelsbergkreis	Kirtorf
6.63	36	6535	HE	5.5	50.7814	9.12369	161	158	2027-10-31	Vogelsbergkreis	Kirtorf
6.6	36	6535	HE	5.3	50.7305	8.93251	161	158	2029-05-29	Vogelsbergkreis	Homberg
6.54	35	6535	HE	5.7	50.7979	9.20537	164	149	2026-04-28	Vogelsbergkreis	Antrifttal
6.54	35	6535	HE	5.7	50.7967	9.21048	164	149	2026-04-28	Vogelsbergkreis	Antrifttal
6.54	35	6535	HE	5.7	50.7904	9.21721	164	149	2024-03-06	Vogelsbergkreis	Antrifttal
6.54	35	6535	HE	5.7	50.7912	9.22324	164	149	2024-03-06	Vogelsbergkreis	Antrifttal
6.54	35	6535	HE	5.7	50.7869	9.21941	164	149	2024-03-21	Vogelsbergkreis	Antrifttal
6.54	35	6535	HE	5.7	50.7885	9.22286	164	149	2028-01-31	Vogelsbergkreis	Antrifttal
6.02	31	6535	HE	5.7	50.7588	9.55618	164	163	2027-08-31	Vogelsbergkreis	Schlitz
6.02	31	6535	HE	5.7	50.7551	9.54606	164	163	2027-08-31	Vogelsbergkreis	Schlitz
5.77	29	6535	HE	5.7	50.7549	9.55831	164	163	2027-08-31	Vogelsbergkreis	Schlitz
7.18	41	6635	HE	7.2	51.276	8.79882	175	172	2026-12-31	Waldeck-Frankenberg	Korbach
7.18	41	6635	HE	7.2	51.2763	8.80814	175	172	2026-12-31	Waldeck-Frankenberg	Korbach
7.16	41	6635	HE	5.6	51.343	8.86238	169	150	2026-10-30	Waldeck-Frankenberg	Diemelsee
7.16	41	6635	HE	5.5	51.3584	8.83774	161	158	2029-06-19	Waldeck-Frankenberg	Diemelsee
7.16	41	6635	HE	5.6	51.3408	8.85603	169	150	2026-10-30	Waldeck-Frankenberg	Diemelsee
7.16	41	6635	HE	6	51.3313	8.85712	169	162	2026-03-31	Waldeck-Frankenberg	Diemelsee
7.16	41	6635	HE	6	51.3367	8.84641	169	162	2026-03-31	Waldeck-Frankenberg	Diemelsee
7.16	41	6635	HE	6	51.3365	8.86751	169	162	2026-03-31	Waldeck-Frankenberg	Diemelsee
7.07	40	6635	HE	5.6	51.2602	8.74053	148	162	2026-01-15	Waldeck-Frankenberg	Korbach
7.07	40	6635	HE	5.6	51.2627	8.73782	148	162	2026-01-15	Waldeck-Frankenberg	Korbach
7.07	40	6635	HE	5.6	51.2604	8.74809	148	162	2026-01-15	Waldeck-Frankenberg	Korbach
6.93	39	6635	HE	6	51.319	8.85696	169	162	2026-03-31	Waldeck-Frankenberg	Korbach
